Year,Model,Color,Drivetrain,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2023,3.0,Absolute Zero,RWD,53000,0.0,53000.0,Port to dealer,False,DealerHold,WZ1DB0G07PW060111,Tom Pappas Toyota,MO
2023,3.0 Premium,Renaissance Red 2.0,RWD,56150,0.0,56150.0,Port to dealer,False,Available,WZ1DB0G07PW060352,Carver Toyota of Columbus,IN
2023,3.0 Premium MT,Renaissance Red 2.0,RWD,56150,0.0,56150.0,Factory to port,False,DealerHold,WZ1DB0G07PW060500,Toyota of Runnemede,NJ
2023,3.0 Premium MT,Absolute Zero,RWD,56150,0.0,56150.0,Port to dealer,True,DealerHold,WZ1DB0G07PW060786,Don Moore Toyota,KY
2023,3.0 Premium,Nitro Yellow,RWD,56150,0.0,56150.0,Factory to port,True,,WZ1DB0G07PW060870,San Francisco Toyota,CA
2023,3.0 Premium,Absolute Zero,RWD,56150,0.0,56150.0,Factory to port,True,DealerHold,WZ1DB0G07PW060982,Culver City Toyota,CA
2023,3.0 Premium MT,Absolute Zero,RWD,56150,0.0,56150.0,Factory to port,False,DealerHold,WZ1DB0G07PW061016,Claremont Toyota,CA
2023,3.0 Premium MT,Renaissance Red 2.0,RWD,56750,10000.0,66750.0,Factory to port,True,Available,WZ1DB0G07PW061095,Fred Haas Toyota Country,TX
2023,3.0,Nocturnal,RWD,53600,0.0,53600.0,Factory to port,False,DealerHold,WZ1DB0G07PW061131,Toyota of Massapequa,NY
2023,3.0 Premium,Absolute Zero,RWD,56750,0.0,56750.0,Port to dealer,False,DealerHold,WZ1DB0G07PW061534,Jerry Ackerman Toyota,MO
2023,3.0 Premium,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G07PW061565,Conicelli Toyota of Springfield,PA
2023,3.0 Premium MT,Nocturnal,RWD,56750,0.0,56750.0,Port to dealer,False,Available,WZ1DB0G07PW061596,Riverhead Toyota,NY
2023,3.0,Absolute Zero,RWD,53600,0.0,53600.0,Factory to port,False,,WZ1DB0G07PW061646,Berglund Toyota,VA
2023,3.0 Premium,Stratosphere,RWD,56750,0.0,56750.0,Factory to port,False,,WZ1DB0G07PW061727,Toyota on Edens,IL
2023,3.0 MT,Renaissance Red 2.0,RWD,53600,0.0,53600.0,Factory to port,False,,WZ1DB0G07PW061758,Columbia Gorge Toyota,OR
2023,3.0 Premium MT,Stratosphere,RWD,56750,4995.0,61745.0,Factory to port,True,DealerHold,WZ1DB0G07PW061825,Jim Norton Toyota of Oklahoma City,OK
2023,3.0 Premium MT,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,False,,WZ1DB0G07PW061887,Metro Toyota,OH
2023,3.0 Premium MT,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,False,Available,WZ1DB0G07PW061968,Balise Toyota,MA
2023,3.0 Premium,Nitro Yellow,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G07PW061985,Freeway Toyota of Hanford,CA
2023,3.0 Premium,Nocturnal,RWD,56150,0.0,56150.0,Port to dealer,False,DealerHold,WZ1DB0G08PW059551,Toyota of Hackensack,NJ
2023,3.0 Premium,Renaissance Red 2.0,RWD,56150,0.0,56150.0,At dealer,False,Available,WZ1DB0G08PW060005,Toyota of Gallatin,TN
2023,3.0 MT,Nitro Yellow,RWD,53000,2596.0,55596.0,Port to dealer,False,DealerHold,WZ1DB0G08PW060571,Gresham Toyota,OR
2023,3.0 Premium,Stratosphere,RWD,56150,0.0,56150.0,Port to dealer,True,DealerHold,WZ1DB0G08PW060621,Szott M-59 Toyota,MI
2023,3.0 Premium MT,Nocturnal,RWD,56150,0.0,56150.0,Port to dealer,True,DealerHold,WZ1DB0G08PW060778,Beechmont Toyota,OH
2023,3.0 Premium,Renaissance Red 2.0,RWD,56150,0.0,56150.0,Factory to port,False,,WZ1DB0G08PW060859,Toyota of Downtown LA,CA
2023,3.0 Premium,Absolute Zero,RWD,56150,0.0,56150.0,Factory to port,True,DealerHold,WZ1DB0G08PW060912,Toyota of Puyallup,WA
2023,3.0 Premium MT,Absolute Zero,RWD,56150,0.0,56150.0,Factory to port,False,DealerHold,WZ1DB0G08PW061011,Capistrano Valley Toyota,CA
2023,3.0 Premium MT,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,True,Available,WZ1DB0G08PW061316,Don McGill Toyota,TX
2023,3.0 Premium MT,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,True,DealerHold,WZ1DB0G08PW061395,I-5 Toyota,WA
2023,3.0 Premium,Stratosphere,RWD,56750,0.0,56750.0,Factory to port,True,DealerHold,WZ1DB0G08PW061526,Ira Toyota of Manchester,NH
2023,3.0,Nocturnal,RWD,53600,0.0,53600.0,Port to dealer,False,DealerHold,WZ1DB0G08PW061543,Olathe Toyota,KS
2023,3.0,Stratosphere,RWD,53600,0.0,53600.0,Factory to port,False,DealerHold,WZ1DB0G08PW061641,Toyota of Hackensack,NJ
2023,3.0 Premium MT,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G08PW061770,Vancouver Toyota,WA
2023,3.0 Premium,Absolute Zero,RWD,56750,8885.0,65635.0,Factory to port,False,,WZ1DB0G08PW061901,Berge Toyota,AZ
2023,3.0 Premium MT,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G08PW061980,Bob Smith Toyota,CA
2023,3.0 Premium,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,False,,WZ1DB0G08PW062059,"Gale Toyota, Inc.",CT
2023,3.0 Premium,Stratosphere,RWD,56150,888.0,57038.0,Port to dealer,False,,WZ1DB0G09PW059963,Romeoville Toyota,IL
2023,3.0 Premium,Nocturnal,RWD,56750,0.0,56750.0,At dealer,False,Available,WZ1DB0G09PW059977,Germain Toyota of Naples,FL
2023,3.0 Premium,Renaissance Red 2.0,RWD,56150,0.0,56150.0,At dealer,True,,WZ1DB0G09PW060515,Toyota of Boardman,OH
2023,3.0,Absolute Zero,RWD,53000,0.0,53000.0,Port to dealer,False,DealerHold,WZ1DB0G09PW060627,Ken Ganley Toyota Akron,OH
2023,3.0 Premium MT,Stratosphere,RWD,56150,1295.0,57445.0,Port to dealer,False,DealerHold,WZ1DB0G09PW060644,Jimmy Vasser Toyota,CA
2023,3.0 Premium,Renaissance Red 2.0,RWD,56750,0.0,56750.0,Factory to port,True,DealerHold,WZ1DB0G09PW060739,Family Toyota of Arlington,TX
2023,3.0 Premium,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,True,Available,WZ1DB0G09PW061034,Landers Toyota,AR
