VIN,Shipping Status,Base MSRP,Pre-Sold,Hold Status,Year,Drivetrain,Model,Color,Dealer,Dealer Website,Dealer State,Dealer Price,Markup,Image
4T3D6RFV9PU117332,Factory to port,39030,True,DealerHold,2023,hybrid,Limited,Silver Sky Metallic,Fred Haas Toyota World,https://www.fredhaastoyota.com,TX,40525.0,1495.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV9PU117427,Port to dealer,39030,False,,2023,hybrid,Limited,Magnetic Gray Metallic,Penske Toyota,https://www.pensketoyotadowney.com,CA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV9PU117461,Port to dealer,39030,False,Available,2023,hybrid,Limited,Silver Sky Metallic,Right Toyota,https://www.righttoyota.com,AZ,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV9PU117511,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Heritage Toyota Catonsville,https://www.heritagetoyotacatonsville.com,MD,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV9PU117525,Port to dealer,39030,False,Available,2023,hybrid,Limited,Wind Chill Pearl,Dublin Toyota,https://www.dublintoyota.com,CA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV9PU117556,Factory to port,39030,True,Available,2023,hybrid,Limited,Blueprint,North Park Toyota of San Antonio,https://www.northparktoyota.com,TX,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/040f9759a00a4c77a9270cc8c4723f8f09720547840d886bd1f16962bd03ba54_MY22_Rav4_US_Limited_Hybrid_AWD_08X8_002_DS_Front_3_4_6K.png
4T3D6RFV9PU117606,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Toyota of Manhattan,https://www.toyotaofmanhattan.com,NY,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV9PU117654,Factory to port,39030,False,,2023,hybrid,Limited,Wind Chill Pearl,Doral Toyota,https://www.doraltoyota.com,FL,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV9PU117900,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Midnight Black Metallic,Ira Toyota,https://www.toyotaofdanvers.com,MA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/206654e2a32659b8bfa6044929e23646460d20de64f98c4c396160de03967ab7_MY22_Rav4_US_Limited_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
4T3D6RFV9PU117976,At dealer,39030,False,,2023,hybrid,Limited,Silver Sky Metallic,Toyota of Orlando,https://www.toyotaoforlando.com,FL,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV9PU118190,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Toyota of Keene,https://www.toyotakeene.com,NH,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV9PU118223,At dealer,39030,False,,2023,hybrid,Limited,Ruby Flare Pearl,Pauly Toyota,https://www.paulytoyota.com,IL,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFV9PU118237,Port to dealer,39030,False,,2023,hybrid,Limited,Blueprint,Team Toyota of Glen Mills,https://www.teamtoyotaglenmills.com,PA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/040f9759a00a4c77a9270cc8c4723f8f09720547840d886bd1f16962bd03ba54_MY22_Rav4_US_Limited_Hybrid_AWD_08X8_002_DS_Front_3_4_6K.png
4T3D6RFV9PU118254,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Ruby Flare Pearl,McGeorge Toyota,https://www.mcgeorgetoyota.com,VA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFV9PU118271,Factory to port,39030,False,Available,2023,hybrid,Limited,Silver Sky Metallic,Jim Norton Toyota of Oklahoma City,https://www.jimnortontoyotaokc.com,OK,42025.0,2995.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV9PU118349,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Hudson Toyota,https://www.hudsontoyota.com,NJ,41574.0,2544.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV9PU118352,Port to dealer,39030,True,,2023,hybrid,Limited,Ruby Flare Pearl,One Toyota of Oakland,https://www.onetoyota.com,CA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFV9PU118609,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Findlay Toyota,https://www.findlaytoyota.com,NV,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV9PU118660,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Midnight Black Metallic,Acton Toyota of Littleton,https://www.actontoyota.com,MA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/206654e2a32659b8bfa6044929e23646460d20de64f98c4c396160de03967ab7_MY22_Rav4_US_Limited_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
4T3D6RFV9PU118688,Port to dealer,39030,True,Available,2023,hybrid,Limited,Silver Sky Metallic,Toyota of Des Moines,https://www.toyotadm.com,IA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV9PU118691,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Acton Toyota of Littleton,https://www.actontoyota.com,MA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV9PU118769,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Toyota of Manhattan,https://www.toyotaofmanhattan.com,NY,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV9PU118853,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Luv Toyota,https://www.luvtoyota.com,NY,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV9PU118884,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,McGee Toyota of Epping,https://www.mcgeetoyotaofepping.com,NH,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV9PU118903,Port to dealer,39030,True,,2023,hybrid,Limited,Silver Sky Metallic,Toyota of Erie,https://www.toyotaoferie.com,PA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV9PU119081,Factory to port,39030,True,Available,2023,hybrid,Limited,Ruby Flare Pearl,Mike Johnson's Hickory Toyota,https://www.hickorytoyota.com,NC,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFV9PU119100,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Toyota of Greenwich,https://www.toyotaofgreenwich.com,CT,46025.0,6995.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV9PU119159,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Blueprint,Toyota of Lake City,https://www.toyotaoflakecity.com,WA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/040f9759a00a4c77a9270cc8c4723f8f09720547840d886bd1f16962bd03ba54_MY22_Rav4_US_Limited_Hybrid_AWD_08X8_002_DS_Front_3_4_6K.png
4T3D6RFV9PU119212,Factory to port,39030,True,Available,2023,hybrid,Limited,Magnetic Gray Metallic,North Park Toyota of San Antonio,https://www.northparktoyota.com,TX,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV9PU17Q552,Factory to port,39030,True,,2023,hybrid,Limited,Wind Chill Pearl,Avondale Toyota,https://www.avondaletoyota.com,AZ,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV9PU17R006,Factory to port,39030,False,,2023,hybrid,Limited,Wind Chill Pearl,Toyota of Tampa Bay,https://www.toyotaoftampabay.com,FL,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV9PU17R149,Factory to port,39030,True,,2023,hybrid,Limited,Ruby Flare Pearl,Schaumburg Toyota,https://www.schaumburgtoyota.com,IL,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFV9PU17R507,Factory to port,39030,True,,2023,hybrid,Limited,Magnetic Gray Metallic,Mark Jacobson Toyota,https://www.markjacobsontoyota.com,NC,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFV9PU17R619,Factory to port,39030,True,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Modesto Toyota,https://www.modestotoyota.com,CA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV9PU17R622,Factory to port,39030,False,,2023,hybrid,Limited,Silver Sky Metallic,Pauly Toyota,https://www.paulytoyota.com,IL,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV9PU18G767,Factory to port,39530,True,DealerHold,2023,hybrid,Limited,Ruby Flare Pearl,Hartford Toyota,https://www.hartfordtoyota.com,CT,39530.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFV9PU18H871,Factory to port,39530,False,,2023,hybrid,Limited,Magnetic Gray Metallic,Toyota on Edens,https://www.toyotaonedens.com,IL,39530.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV9PU19G926,Factory to port,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Palm Beach Toyota,https://www.palmbeachtoyota.com,FL,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV9PU19H705,Factory to port,39030,False,Available,2023,hybrid,Limited,Wind Chill Pearl,Town & Country Toyota,https://www.townandcountrytoyota.com,NC,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV9PU20G466,Factory to port,39530,False,,2023,hybrid,Limited,Ruby Flare Pearl,Wolfchase Toyota,https://www.wolfchasetoyota.com,TN,41429.0,1899.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFV9PU20H763,Factory to port,39530,True,,2023,hybrid,Limited,Magnetic Gray Metallic,"Stapp Interstate Toyota, Inc.",https://www.interstatetoyota.com,CO,39530.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV9PU21G866,Factory to port,39530,False,,2023,hybrid,Limited,Midnight Black Metallic,Russ Darrow Toyota,https://www.russdarrowtoyota.com,WI,43019.0,3489.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/206654e2a32659b8bfa6044929e23646460d20de64f98c4c396160de03967ab7_MY22_Rav4_US_Limited_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
4T3D6RFV9PU21G883,Factory to port,39530,False,,2023,hybrid,Limited,Silver Sky Metallic,Team Toyota,https://www.teamtoyotalanghorne.com,PA,39829.0,299.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV9PU21H953,Factory to port,39030,False,Available,2023,hybrid,Limited,Magnetic Gray Metallic,Bondy's Enterprise Toyota,https://www.bondystoyota.com,AL,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV9PU21I018,Factory to port,39030,True,DealerHold,2023,hybrid,Limited,Blueprint,Toyota of Portland on Broadway,https://www.toyotaofportland.com,OR,40828.0,1798.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/040f9759a00a4c77a9270cc8c4723f8f09720547840d886bd1f16962bd03ba54_MY22_Rav4_US_Limited_Hybrid_AWD_08X8_002_DS_Front_3_4_6K.png
4T3D6RFVXPU114519,At dealer,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Advantage Toyota,https://www.advantagetoyotany.com,NY,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFVXPU114925,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Markquart Toyota,https://www.markquarttoyota.com,WI,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFVXPU115296,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Silver Sky Metallic,Maplewood Toyota,https://www.maplewoodtoyota.com,MN,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFVXPU115394,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Rudy Luther Toyota,https://www.rudyluthertoyota.com,MN,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFVXPU115542,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Toyota of Scranton,https://www.toyotaofscranton.com,PA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFVXPU115749,At dealer,39030,False,DealerHold,2023,hybrid,Limited,Midnight Black Metallic,Williams Toyota of Sayre,https://www.williamstoyotaofsayre.com,PA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/206654e2a32659b8bfa6044929e23646460d20de64f98c4c396160de03967ab7_MY22_Rav4_US_Limited_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
4T3D6RFVXPU116030,At dealer,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Koons Toyota,https://www.koonstoyotaannapolis.com,MD,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFVXPU116139,At dealer,39030,True,Available,2023,hybrid,Limited,Wind Chill Pearl,Oxford Toyota,https://www.oxfordtoyota.com,MS,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFVXPU116173,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Inver Grove Toyota,https://www.invergrovetoyota.com,MN,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFVXPU116268,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Midnight Black Metallic,Del Toyota,https://www.deltoyota.com,PA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/206654e2a32659b8bfa6044929e23646460d20de64f98c4c396160de03967ab7_MY22_Rav4_US_Limited_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
4T3D6RFVXPU116318,At dealer,39030,False,DealerHold,2023,hybrid,Limited,Ruby Flare Pearl,Toyota of Goldsboro,https://www.toyotaofgoldsboro.com,NC,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFVXPU116416,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Midnight Black Metallic,Performance Motors Toyota,https://www.performancetoyotapa.com,PA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/206654e2a32659b8bfa6044929e23646460d20de64f98c4c396160de03967ab7_MY22_Rav4_US_Limited_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
4T3D6RFVXPU116819,Port to dealer,39030,False,Available,2023,hybrid,Limited,Magnetic Gray Metallic,Right Toyota,https://www.righttoyota.com,AZ,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFVXPU116903,At dealer,39030,True,DealerHold,2023,hybrid,Limited,Silver Sky Metallic,Fowler Toyota,https://www.fowlertoyota.com,OK,40629.0,1599.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
